unique_words,words_a1,words_a2,words_b1,words_b2,avg_acc_7d,avg_acc_30d,avg_time_sec,words_day_7d,words_day_30d,streak,sessions_week,target_days_b2
893,595,298,0,0,0.67,0.82,5.0,57,38,55,12,79
1561,436,851,274,0,0.93,0.81,13.0,12,19,45,17,139
4103,512,946,1681,964,0.68,0.8,11.2,40,23,115,6,0
111,111,0,0,0,0.83,0.9,13.8,22,23,107,9,184
645,488,157,0,0,0.62,0.8,11.5,46,35,125,6,83
142,142,0,0,0,0.8,0.71,4.1,40,33,149,19,155
432,432,0,0,0,0.87,0.88,3.6,26,17,116,19,188
3593,505,834,1741,513,0.87,0.78,6.8,22,21,19,11,19
1964,454,882,628,0,0.99,0.86,4.5,21,13,97,8,152
4001,445,803,1966,787,0.79,0.74,5.9,46,31,115,4,0
1075,466,609,0,0,0.84,0.78,9.9,32,24,47,7,138
2646,427,957,1262,0,0.68,0.77,8.6,5,15,66,6,98
2629,539,1157,933,0,0.72,0.7,12.6,42,39,39,8,51
1313,471,829,13,0,0.76,0.88,13.2,29,21,7,15,158
2530,478,1006,1046,0,0.91,0.9,13.2,12,23,104,7,62
4700,578,1157,1763,1202,0.98,0.92,9.2,57,34,62,18,0
4031,451,1009,1812,759,0.92,0.91,8.8,19,21,65,2,0
3318,561,1059,1698,0,0.92,0.77,11.5,0,10,0,3,104
3154,558,1116,1480,0,0.69,0.74,3.6,38,22,96,13,52
3001,510,1074,1417,0,1.0,0.87,3.5,2,15,77,16,53
396,396,0,0,0,0.82,0.72,3.0,37,25,60,10,135
4376,428,982,1947,1019,0.7,0.72,4.7,27,26,97,6,0
1280,593,687,0,0,0.73,0.82,8.4,27,22,117,17,116
1093,484,609,0,0,0.82,0.77,11.2,32,19,34,1,150
809,464,345,0,0,0.77,0.73,6.4,56,31,31,4,150
1872,422,960,490,0,0.79,0.81,9.7,39,34,78,12,62
501,501,0,0,0,0.93,0.89,3.1,55,38,106,2,91
3847,585,939,1888,435,0.62,0.71,12.2,18,20,85,17,8
3264,522,1110,1632,0,0.84,0.86,14.4,29,19,70,6,37
1183,538,645,0,0,0.91,0.89,10.1,24,14,86,9,159
1363,535,828,0,0,0.94,0.8,12.1,18,24,113,4,112
1413,503,910,0,0,0.72,0.82,10.8,0,7,0,12,528
1399,451,948,0,0,0.66,0.81,12.5,6,22,120,13,120
1562,592,970,0,0,0.97,0.92,4.6,35,35,25,15,60
1074,501,573,0,0,0.92,0.79,3.2,19,26,79,18,126
302,302,0,0,0,0.62,0.71,3.3,23,15,100,4,242
3866,566,856,1530,914,0.84,0.83,12.2,12,19,127,6,6
1473,586,887,0,0,0.99,0.9,4.3,36,23,142,1,119
1117,522,595,0,0,0.75,0.71,7.6,59,41,8,14,89
2405,425,1090,890,0,0.68,0.78,12.8,49,40,147,11,38
4159,413,853,1912,981,0.96,0.8,9.0,40,24,117,13,0
2801,591,915,1295,0,0.87,0.75,8.9,30,19,135,8,80
2711,404,1103,1204,0,0.81,0.79,13.3,53,40,141,17,34
2974,452,1019,1503,0,0.97,0.79,4.0,38,29,117,18,38
2900,485,934,1481,0,0.88,0.77,13.6,28,33,127,9,35
2873,519,1113,1241,0,0.78,0.75,9.0,27,18,52,11,59
1930,412,1181,337,0,0.94,0.88,13.7,56,37,22,3,58
2001,565,1113,323,0,0.81,0.71,14.5,38,26,58,13,101
4469,409,1172,1561,1327,0.65,0.77,14.0,20,25,128,10,0
3846,528,808,1502,1008,0.96,0.9,4.1,42,31,36,4,4
1027,438,589,0,0,0.79,0.89,14.0,59,32,19,5,83
4645,534,1185,1817,1109,0.64,0.63,8.8,56,36,144,10,0
404,404,0,0,0,0.62,0.8,3.6,53,34,126,14,121
1190,465,725,0,0,0.9,0.9,9.9,12,25,104,13,120
707,417,290,0,0,0.93,0.94,4.6,52,37,147,16,73
2668,416,1103,1149,0,0.69,0.65,9.5,20,22,139,19,86
4079,562,863,1739,915,0.64,0.8,5.7,16,20,142,3,0
477,416,61,0,0,0.9,0.94,12.2,1,10,109,11,267
4151,500,1024,1645,982,0.83,0.79,9.5,10,23,96,11,0
903,531,372,0,0,1.0,0.99,14.8,59,44,63,6,66
4104,531,943,1746,884,0.71,0.71,14.8,43,30,33,14,0
735,525,210,0,0,0.98,0.88,4.9,51,39,133,18,75
604,535,69,0,0,0.66,0.77,7.2,6,16,38,12,257
2918,413,1147,1358,0,0.66,0.8,11.4,48,41,100,14,30
2720,431,891,1398,0,0.78,0.78,10.7,29,24,104,4,66
1572,437,1135,0,0,0.81,0.83,13.2,54,34,107,14,86
572,557,15,0,0,0.96,0.92,11.5,7,13,33,1,300
1764,554,1088,122,0,0.72,0.85,11.1,52,44,116,13,45
1604,558,1011,35,0,0.82,0.82,14.2,22,25,118,3,95
2070,477,951,642,0,0.98,0.99,10.7,17,11,115,3,149
3742,447,1108,1975,212,0.83,0.9,5.5,11,9,6,16,29
1221,533,688,0,0,0.82,0.88,12.4,19,22,104,12,139
1909,537,1025,347,0,0.74,0.74,8.6,0,4,0,5,653
498,498,0,0,0,0.65,0.7,4.5,29,23,120,5,154
2897,456,1054,1387,0,0.86,0.85,5.5,10,9,117,6,142
97,97,0,0,0,0.94,0.78,6.5,40,33,19,17,128
1788,432,888,468,0,0.7,0.79,7.0,43,26,79,2,101
3653,530,905,1794,424,0.77,0.88,12.6,33,34,30,1,9
2141,434,844,863,0,0.61,0.7,7.9,46,37,18,8,58
220,220,0,0,0,0.99,0.98,12.0,4,9,147,6,409
1398,441,957,0,0,0.89,0.89,4.6,11,13,35,18,199
895,439,456,0,0,0.93,0.84,7.9,9,9,94,17,288
4767,446,1190,1859,1272,0.74,0.69,8.6,18,17,83,17,0
4652,530,1116,1949,1057,0.93,0.91,4.5,16,27,144,16,0
3511,509,871,1935,196,0.63,0.72,9.4,8,20,133,14,29
4306,469,1001,1535,1301,1.0,0.89,14.9,1,19,80,7,0
838,434,404,0,0,0.74,0.77,13.0,55,46,39,11,76
90,90,0,0,0,0.94,0.91,4.2,39,33,29,10,105
4633,463,916,1912,1342,0.79,0.76,12.9,50,42,22,9,0
1162,488,674,0,0,0.74,0.78,14.2,29,33,43,2,115
901,488,413,0,0,0.73,0.77,9.1,3,12,119,9,236
2166,424,855,887,0,0.86,0.82,4.0,23,14,8,13,125
3430,443,1000,1783,204,0.66,0.82,3.4,55,47,147,17,11
131,131,0,0,0,0.9,0.76,4.4,19,23,47,14,213
2572,462,1175,935,0,0.86,0.76,11.7,57,42,74,2,34
1049,565,484,0,0,0.62,0.8,12.2,21,25,42,9,144
3684,456,881,1663,684,0.67,0.77,5.9,27,26,111,13,14
2039,496,1157,386,0,0.73,0.75,11.9,58,35,57,6,70
433,433,0,0,0,0.63,0.78,4.5,22,15,46,4,250
3216,496,1105,1582,33,0.67,0.78,3.1,5,19,80,8,41
3500,528,899,1510,563,0.61,0.77,11.4,57,41,75,3,13
4145,482,1092,1569,1002,0.87,0.8,10.9,3,20,149,7,0
3830,518,1100,1812,400,0.69,0.8,7.6,9,11,66,6,14
2255,481,834,940,0,0.62,0.68,10.0,15,11,100,11,158
2756,587,1127,1042,0,0.88,0.86,11.3,56,35,32,15,36
2798,476,939,1383,0,0.61,0.66,10.3,34,25,110,5,62
847,498,349,0,0,0.98,0.83,12.0,29,34,71,12,85
3504,466,1088,1603,347,0.87,0.8,8.5,33,23,7,9,28
2722,465,915,1342,0,0.73,0.78,5.2,13,15,15,1,88
512,512,0,0,0,0.9,0.82,5.7,28,33,47,9,114
3906,579,1114,1874,339,0.86,0.88,9.6,31,20,67,17,4
707,413,294,0,0,0.75,0.77,7.3,38,22,50,17,135
4016,590,1085,1681,660,0.86,0.9,13.8,8,12,130,17,0
2664,479,866,1319,0,0.91,0.89,14.5,1,17,101,14,59
3783,512,1014,1809,448,0.62,0.74,5.3,58,42,6,13,7
432,432,0,0,0,0.88,0.79,12.8,54,31,149,7,98
4032,478,1108,1714,732,0.67,0.67,10.6,14,12,3,10,0
2218,549,952,717,0,0.79,0.83,14.7,36,22,79,9,75
4119,540,1091,1979,509,0.68,0.66,4.2,4,4,103,18,0
2171,473,912,786,0,0.9,0.75,14.9,43,36,95,17,53
1216,556,660,0,0,0.97,0.8,6.2,39,33,82,16,103
3277,459,959,1741,118,0.93,0.85,4.5,59,32,97,3,18
1296,543,753,0,0,0.67,0.68,6.2,52,29,22,5,125
2562,585,961,1016,0,1.0,0.97,9.6,32,32,19,5,47
684,553,131,0,0,0.98,0.94,4.8,28,33,28,12,95
4573,406,943,1967,1257,0.62,0.81,8.1,58,36,120,2,0
2753,498,1175,1080,0,0.78,0.78,9.8,19,16,147,11,71
2680,583,903,1194,0,0.71,0.75,7.6,16,22,106,10,78
325,325,0,0,0,0.79,0.71,5.4,43,26,140,14,167
4441,507,936,1925,1073,0.88,0.85,9.0,54,33,119,12,0
1189,431,758,0,0,0.76,0.78,5.2,12,22,67,11,158
419,419,0,0,0,0.9,0.76,4.1,15,22,129,5,177
2622,417,867,1338,0,0.92,0.93,3.4,54,31,30,17,36
2026,490,835,701,0,0.99,0.85,8.8,13,25,30,9,81
4504,419,1144,1623,1318,0.81,0.88,10.5,41,29,2,2,0
2670,506,906,1258,0,0.98,0.82,14.3,24,31,65,2,43
513,422,91,0,0,0.91,0.9,14.4,38,37,99,18,101
2427,595,1164,668,0,0.76,0.85,12.3,56,36,62,19,38
1615,526,1017,72,0,0.73,0.7,14.2,50,31,29,14,87
2301,414,961,926,0,0.66,0.79,6.7,4,17,113,15,99
538,465,73,0,0,0.85,0.85,14.5,29,18,138,2,185
3319,570,815,1690,244,0.94,0.94,10.5,52,41,16,13,18
4559,525,921,1960,1153,0.92,0.87,12.9,10,18,14,10,0
1683,503,1054,126,0,0.89,0.93,13.9,19,27,78,14,64
807,493,314,0,0,0.74,0.67,9.9,4,19,87,7,180
3697,493,969,1734,501,0.83,0.81,4.1,58,33,49,14,9
3251,509,826,1899,17,0.96,0.92,14.5,51,32,133,4,18
2582,519,830,1233,0,0.9,0.78,3.3,19,17,19,7,98
3447,494,817,1520,616,0.7,0.85,11.0,32,32,74,15,18
3263,447,877,1698,241,0.63,0.65,10.4,52,35,113,1,30
2247,442,1096,709,0,0.94,0.87,12.3,2,10,34,1,152
2850,400,1044,1406,0,0.68,0.66,3.1,34,20,3,15,73
1265,574,691,0,0,0.8,0.77,8.9,53,34,132,14,69
2029,560,820,649,0,0.73,0.83,8.8,12,24,76,6,76
3158,481,943,1544,190,0.78,0.7,14.6,43,25,107,7,36
2206,541,1134,531,0,0.97,0.84,10.3,47,38,120,1,52
4476,519,1030,1950,977,0.8,0.76,12.1,31,19,119,16,0
2428,549,1158,721,0,0.93,0.94,13.8,12,18,90,17,81
2410,485,1127,798,0,0.66,0.71,8.0,43,31,94,18,51
2746,401,1165,1180,0,0.98,0.84,4.7,48,39,125,1,33
3489,456,876,1815,342,0.89,0.82,10.2,2,13,87,16,38
2142,474,1123,545,0,0.81,0.87,9.3,14,20,91,14,96
4014,442,870,1643,1059,0.91,0.79,5.9,42,24,7,6,0
4102,506,885,1726,985,0.88,0.74,7.9,41,31,148,6,0
3369,473,1095,1801,0,0.72,0.81,12.6,25,28,46,3,25
889,480,409,0,0,1.0,0.98,3.0,41,36,67,2,71
3926,445,1007,1811,663,0.86,0.89,5.2,50,33,23,17,1
4447,558,1106,1666,1117,0.72,0.83,12.5,22,29,131,10,0
3507,533,1028,1726,220,0.72,0.69,10.6,28,22,111,7,28
2206,519,925,762,0,0.7,0.67,6.6,44,27,34,18,76
161,161,0,0,0,0.99,0.83,13.0,0,15,0,17,330
4136,493,1006,1669,968,0.8,0.74,7.7,53,36,44,17,0
1570,517,1053,0,0,0.98,0.84,7.2,30,26,2,9,110
1314,505,809,0,0,0.92,0.83,14.3,47,37,111,2,83
715,418,297,0,0,0.73,0.77,13.2,42,31,7,3,111
2970,542,907,1521,0,0.76,0.69,9.7,54,40,139,4,34
2777,457,918,1402,0,0.83,0.91,10.3,22,23,56,8,44
3473,521,894,1927,131,0.83,0.89,9.6,17,22,36,3,20
3376,444,976,1721,235,0.87,0.93,9.4,55,46,73,7,12
2379,532,1143,704,0,0.67,0.73,8.5,56,45,113,15,40
394,394,0,0,0,0.65,0.79,10.7,7,8,44,12,400
589,551,38,0,0,0.82,0.74,11.1,29,26,113,18,126
2856,429,827,1600,0,0.79,0.72,5.5,22,30,61,2,49
4709,414,1083,1978,1234,0.69,0.71,3.9,52,32,140,6,0
3753,401,939,1682,731,0.9,0.9,8.0,14,25,73,8,10
717,583,134,0,0,0.75,0.86,14.4,20,26,146,1,108
2077,578,970,529,0,0.68,0.77,6.6,1,12,88,16,157
1576,529,959,88,0,0.8,0.72,11.9,54,30,24,11,86
3645,520,889,1887,349,0.93,0.79,12.0,24,31,129,5,13
2749,460,1127,1162,0,0.61,0.63,3.1,32,20,113,6,96
4452,541,833,1668,1410,0.97,0.97,13.6,25,25,42,18,0
2786,592,990,1204,0,0.74,0.86,12.3,37,25,40,1,41
3185,480,1067,1638,0,0.63,0.65,13.5,45,41,72,13,25
2626,487,823,1316,0,0.71,0.78,14.5,29,30,97,19,51
2081,491,1166,424,0,0.77,0.85,6.5,18,14,146,8,126
2677,453,925,1299,0,0.66,0.64,6.9,10,11,67,2,134
4683,475,1092,1717,1399,0.65,0.73,4.1,52,33,54,5,0
4335,438,991,1603,1303,0.64,0.74,14.5,59,40,60,12,0
1825,557,1011,257,0,0.99,0.81,12.6,34,28,140,19,68
3430,419,1128,1583,300,0.98,0.91,8.9,8,18,77,8,31
2605,426,1013,1166,0,0.76,0.8,12.3,33,22,5,6,76
4387,562,905,1842,1078,0.75,0.73,14.8,48,34,89,10,0
313,313,0,0,0,0.73,0.81,7.2,49,37,50,6,85
4206,494,857,1905,950,0.72,0.82,7.3,40,33,80,10,0
1152,535,617,0,0,0.64,0.75,13.3,8,12,39,7,243
3079,528,1093,1458,0,0.95,0.9,12.7,26,23,84,6,31
4439,427,1158,1660,1194,0.99,0.8,14.3,26,26,84,1,0
4214,468,1094,1708,944,0.79,0.81,4.9,14,18,74,9,0
318,318,0,0,0,0.83,0.9,14.9,43,24,125,12,141
1652,577,1066,9,0,0.71,0.83,10.5,15,25,94,8,95
3348,596,910,1822,20,0.81,0.75,10.7,21,14,117,7,46
435,435,0,0,0,0.75,0.74,14.0,32,33,2,9,137
1452,400,1010,42,0,0.89,0.88,9.0,45,30,138,19,82
1138,460,678,0,0,0.85,0.91,14.9,37,31,120,4,83
4601,419,842,1737,1603,0.94,0.91,8.9,40,24,109,4,0
1592,483,948,161,0,0.86,0.76,3.4,31,34,16,6,87
1410,518,892,0,0,0.98,0.86,8.9,39,30,114,17,82
287,287,0,0,0,0.76,0.85,3.0,47,34,120,5,101
3284,407,898,1816,163,0.86,0.82,9.2,56,33,23,4,26
4044,559,977,1691,817,0.69,0.75,7.1,32,26,74,1,0
2219,442,1172,605,0,0.79,0.83,14.5,44,37,43,5,41
2446,498,1055,893,0,0.88,0.94,12.9,0,2,0,19,299
605,516,89,0,0,0.94,0.82,3.5,21,27,142,15,107
4004,594,896,1842,672,0.71,0.68,11.7,31,25,62,15,0
692,488,204,0,0,0.62,0.74,11.9,27,26,62,9,118
2921,477,1134,1310,0,0.76,0.72,13.3,6,9,129,10,132
124,124,0,0,0,0.9,0.75,13.3,42,26,108,12,167
132,132,0,0,0,0.94,0.8,13.6,18,15,86,19,239
1513,527,986,0,0,0.69,0.79,5.4,33,35,60,6,88
454,454,0,0,0,0.83,0.86,4.4,1,14,62,4,279
489,419,70,0,0,0.95,0.97,15.0,40,28,133,14,118
1144,597,547,0,0,0.97,0.94,8.4,31,23,68,2,116
981,444,537,0,0,0.71,0.71,7.8,37,23,78,10,179
4642,470,819,1958,1395,0.79,0.71,3.7,43,40,10,2,0
3166,462,1068,1524,112,0.97,0.94,8.0,4,9,47,18,76
4237,503,1034,1886,814,0.85,0.79,11.8,49,37,32,15,0
660,519,141,0,0,0.64,0.79,9.0,53,30,39,5,127
101,101,0,0,0,0.8,0.71,13.5,40,25,36,5,160
117,117,0,0,0,0.63,0.62,3.0,4,9,114,5,537
3989,543,801,1642,1003,0.88,0.8,3.9,1,17,40,11,0
1416,489,927,0,0,0.85,0.8,11.0,34,20,11,16,184
2152,482,918,752,0,0.65,0.72,3.8,54,43,92,13,53
183,183,0,0,0,0.72,0.82,3.9,52,44,71,2,103
4208,586,896,1911,815,0.92,0.92,10.4,32,29,124,8,0
3693,484,1060,1854,295,0.91,0.78,7.0,59,40,106,13,7
4088,522,967,1620,979,0.8,0.88,12.0,48,37,19,4,0
3866,419,1040,1759,648,0.86,0.86,9.6,35,22,103,16,6
3733,582,1153,1986,12,0.61,0.78,4.6,8,16,139,16,18
2188,521,1114,553,0,0.91,0.85,12.5,57,41,84,13,48
4026,573,1046,1673,734,0.81,0.84,7.0,32,21,110,7,0
2823,438,980,1405,0,0.93,0.83,6.9,40,37,45,4,33
1016,439,577,0,0,0.64,0.65,5.1,32,20,115,18,226
4126,587,990,1935,614,0.89,0.75,9.8,26,17,123,7,0
666,517,149,0,0,0.89,0.78,12.1,8,13,43,12,292
499,461,38,0,0,0.69,0.66,13.2,16,17,105,7,297
368,368,0,0,0,0.91,0.95,7.8,1,5,85,7,759
4339,594,1163,1856,726,0.95,0.86,8.0,52,35,138,10,0
2582,481,1018,1083,0,0.86,0.92,9.8,15,21,120,12,56
2378,466,940,972,0,0.88,0.94,10.7,24,25,76,17,49
2766,404,838,1524,0,0.8,0.88,8.9,50,38,26,11,31
4538,470,937,1724,1407,0.83,0.9,5.1,17,23,127,9,0
4544,432,1194,1646,1272,0.89,0.78,5.5,17,21,89,12,0
976,408,568,0,0,0.96,0.79,7.2,24,21,69,11,168
3449,424,890,1574,561,0.86,0.75,10.4,16,12,67,7,47
1464,512,828,124,0,0.95,0.78,12.3,53,33,60,11,70
1748,474,1091,183,0,0.85,0.82,4.8,52,28,53,8,78
1916,428,988,500,0,0.77,0.85,13.7,0,18,0,2,143
506,448,58,0,0,0.7,0.75,8.4,18,27,90,17,136
1692,459,931,302,0,0.96,0.8,7.1,46,40,115,17,49
3327,467,1155,1705,0,0.66,0.79,13.3,57,37,113,2,21
369,369,0,0,0,0.66,0.65,11.4,10,11,146,14,397
1019,579,440,0,0,0.82,0.82,5.0,26,17,91,19,201
2891,470,890,1531,0,0.61,0.65,9.8,40,24,66,5,53
3427,597,1145,1685,0,0.61,0.77,9.1,25,24,149,2,28
1859,522,848,489,0,0.73,0.79,9.7,6,17,17,12,167
331,331,0,0,0,0.87,0.86,5.6,10,15,58,10,203
2537,533,819,1185,0,0.84,0.79,7.1,24,28,106,13,63
4128,424,1003,1867,834,0.69,0.79,8.0,40,34,48,8,0
627,423,204,0,0,0.75,0.8,11.2,5,12,141,12,253
1133,448,685,0,0,0.87,0.81,10.5,39,34,71,11,96
2503,437,1116,950,0,0.72,0.73,6.9,17,20,42,9,86
1532,518,1014,0,0,0.62,0.73,7.5,14,23,7,6,120
878,559,319,0,0,0.99,0.92,12.7,36,36,36,15,93
1946,482,973,491,0,0.97,0.87,6.4,57,33,6,19,73
1341,513,828,0,0,0.73,0.84,13.8,52,43,35,4,59
704,441,263,0,0,0.91,0.93,7.4,44,26,1,3,136
3444,569,1151,1723,1,0.7,0.72,3.7,47,27,142,6,23
2772,423,802,1547,0,0.85,0.79,8.3,29,29,22,5,55
1478,542,936,0,0,0.88,0.94,11.3,32,25,18,12,87
924,589,335,0,0,0.76,0.74,6.4,16,17,54,15,204
3445,595,990,1725,135,0.69,0.74,3.1,0,6,0,11,119
3093,542,1114,1437,0,0.72,0.82,14.9,21,27,65,18,36
2695,447,1092,1156,0,0.87,0.89,5.6,43,31,128,15,37
3798,492,1078,1712,516,0.61,0.63,10.1,30,28,63,16,9
152,152,0,0,0,0.97,0.79,11.0,12,9,51,4,375
643,450,193,0,0,0.89,0.83,11.7,39,23,85,3,162
424,418,6,0,0,0.67,0.81,10.2,9,17,116,4,249
1597,538,988,71,0,0.76,0.83,8.5,45,38,10,19,67
3863,488,1010,1780,585,0.7,0.67,8.8,25,21,112,2,9
1823,413,964,446,0,0.65,0.72,14.0,40,34,46,9,88
1120,473,647,0,0,0.82,0.78,13.2,59,42,138,13,71
449,449,0,0,0,0.9,0.86,14.5,1,7,123,12,487
4223,475,962,1649,1137,0.8,0.77,14.6,21,17,47,8,0
411,411,0,0,0,0.89,0.93,9.9,18,20,121,7,172
2100,412,963,725,0,0.85,0.82,11.0,8,17,149,19,102
769,571,198,0,0,0.97,0.95,3.4,22,29,113,8,86
1447,581,866,0,0,0.84,0.84,7.6,2,3,121,17,545
2211,560,1081,570,0,0.87,0.91,6.9,54,36,126,13,53
2987,450,1168,1369,0,0.99,0.84,13.6,38,28,89,18,34
3855,436,879,1680,860,0.76,0.81,14.7,57,40,88,7,3
2172,496,848,828,0,0.88,0.85,5.9,31,25,40,15,74
4441,593,1125,1727,996,0.91,0.82,14.2,4,13,11,8,0
1349,458,891,0,0,0.78,0.71,10.2,1,3,7,19,684
2940,503,812,1625,0,0.99,0.84,9.0,23,17,6,8,62
1338,505,833,0,0,0.71,0.7,12.0,39,32,37,12,110
4648,414,884,1591,1759,0.87,0.92,4.7,21,17,82,2,0
935,516,419,0,0,0.92,0.83,14.5,5,14,6,9,235
3404,564,973,1597,270,0.92,0.86,5.4,11,9,73,15,59
1291,433,858,0,0,0.61,0.61,7.2,37,22,130,17,174
2909,513,1160,1236,0,0.94,0.94,6.4,28,22,64,14,43
4435,524,1143,1611,1157,0.79,0.78,10.1,0,7,0,19,0
54,54,0,0,0,0.62,0.68,11.1,28,31,107,9,138
3379,461,948,1661,309,0.83,0.8,7.5,58,32,71,15,23
2055,577,809,669,0,0.71,0.83,7.0,6,17,40,9,132
3206,567,828,1536,275,0.86,0.88,12.1,52,39,52,11,18
2014,555,1187,272,0,0.87,0.82,6.5,4,13,149,10,138
277,277,0,0,0,0.87,0.89,5.2,5,21,22,4,216
3710,590,1145,1615,360,0.84,0.77,12.2,33,21,71,13,15
277,277,0,0,0,0.79,0.8,3.6,0,6,0,4,775
2171,495,928,748,0,0.81,0.75,8.4,26,22,118,6,100
3224,452,1174,1502,96,0.63,0.74,8.4,52,34,124,5,30
1584,591,844,149,0,0.92,0.76,11.8,48,41,20,10,78
3557,435,821,1884,417,0.89,0.9,6.5,54,43,82,15,10
3280,542,1113,1625,0,0.91,0.93,7.1,23,25,91,1,30
3703,448,816,1648,791,0.92,0.87,14.9,21,24,33,3,14
4625,416,975,1543,1691,0.94,0.88,14.4,28,22,100,9,0
4619,485,852,1560,1722,0.99,0.93,12.3,14,25,67,2,0
3375,544,1099,1504,228,0.82,0.87,12.8,38,25,102,15,27
2246,512,1083,651,0,0.92,0.77,14.5,45,36,92,13,56
3642,420,823,1594,805,0.83,0.78,13.2,2,9,21,8,57
2975,528,813,1634,0,0.9,0.93,7.9,10,8,98,3,114
2722,592,1145,985,0,0.94,0.87,3.3,1,17,7,17,92
2798,531,906,1361,0,0.82,0.8,12.7,55,34,70,13,42
4336,561,1150,1738,887,0.98,0.88,9.0,17,21,38,5,0
1280,557,723,0,0,0.9,0.76,12.8,4,16,92,1,205
3812,520,1134,1646,512,0.85,0.88,15.0,25,27,121,8,5
2729,495,1025,1209,0,0.77,0.73,5.1,22,25,47,7,54
1544,432,1112,0,0,0.6,0.75,9.2,35,26,73,9,115
3785,448,970,1736,631,0.74,0.7,13.8,42,31,71,1,7
4612,481,840,1901,1390,0.66,0.76,14.9,22,20,127,8,0
1703,565,1138,0,0,0.87,0.78,13.5,5,15,123,19,169
3852,495,956,1914,487,0.71,0.72,9.1,15,15,18,12,14
2281,584,868,829,0,0.77,0.7,13.2,15,22,102,6,85
2473,582,1131,760,0,0.88,0.94,8.9,31,21,106,1,75
2727,555,958,1214,0,0.73,0.76,5.8,21,26,138,2,56
1328,505,823,0,0,0.78,0.75,6.6,3,9,91,16,290
4576,429,875,1796,1476,0.94,0.86,3.2,14,23,17,12,0
1098,442,656,0,0,0.94,0.92,11.7,30,24,28,11,135
478,478,0,0,0,0.85,0.74,12.8,11,25,97,4,186
2622,557,1061,1004,0,0.66,0.81,9.5,55,30,39,13,56
1997,545,813,639,0,0.61,0.73,8.2,11,17,125,4,124
2052,440,1182,430,0,0.95,0.97,4.9,37,29,8,2,75
4586,505,1021,1645,1415,0.73,0.73,9.5,43,39,65,7,0
3698,517,1179,1681,321,0.82,0.86,10.5,46,31,49,4,10
714,584,130,0,0,0.92,0.82,3.3,36,27,83,19,103
2447,480,865,1102,0,0.76,0.79,13.5,18,25,129,5,63
4226,593,894,1708,1031,0.7,0.73,8.8,42,26,120,3,0
2547,571,1187,789,0,0.81,0.86,3.1,55,31,5,12,45
3894,575,920,1828,571,0.79,0.81,14.7,26,15,96,16,6
1902,547,899,456,0,0.78,0.78,10.4,29,30,20,16,83
4115,416,835,1921,943,0.82,0.79,4.4,14,9,81,2,0
4565,583,834,1882,1266,0.92,0.79,14.0,58,35,93,8,0
3610,513,1146,1781,170,0.73,0.79,6.8,35,29,68,14,13
1174,489,685,0,0,0.81,0.75,14.1,45,28,101,14,95
4218,522,1098,1932,666,0.95,0.9,8.1,32,21,40,4,0
283,283,0,0,0,0.63,0.68,5.7,46,37,77,12,147
1722,463,1044,215,0,0.9,0.94,9.8,29,22,124,6,99
4308,411,1103,1818,976,0.65,0.72,8.3,3,5,127,2,0
1093,438,655,0,0,0.82,0.71,11.1,43,29,53,19,102
815,437,378,0,0,0.67,0.76,8.1,22,16,142,17,248
350,350,0,0,0,0.71,0.77,4.9,57,31,103,10,141
578,526,52,0,0,0.95,0.79,7.3,45,40,36,10,91
4775,556,1066,1997,1156,0.7,0.79,13.8,51,28,14,3,0
720,528,192,0,0,0.8,0.73,8.1,51,35,38,12,120
3176,454,1133,1589,0,0.62,0.74,13.2,59,48,49,8,23
4060,461,1176,1551,872,0.97,0.82,13.7,47,37,51,3,0
4794,485,1095,1951,1263,0.85,0.84,10.8,7,10,64,13,0
2705,583,941,1181,0,0.75,0.68,4.6,8,10,85,10,155
927,417,510,0,0,0.89,0.9,5.7,54,33,88,8,71
2002,421,849,732,0,0.98,0.9,13.1,1,6,128,11,310
752,448,304,0,0,0.99,0.86,8.0,52,31,1,5,126
331,331,0,0,0,0.99,0.82,9.1,18,25,133,17,132
3517,533,1164,1747,73,0.86,0.73,14.6,51,44,14,13,12
3814,599,1102,1928,185,0.81,0.76,11.4,35,22,44,1,11
1618,502,1095,21,0,0.98,0.87,10.0,24,28,80,16,77
3043,505,1103,1435,0,0.96,0.85,4.6,18,18,66,11,53
3572,414,1164,1795,199,0.97,0.86,6.7,44,38,110,2,9
2840,445,1105,1290,0,0.63,0.79,10.6,9,9,142,2,155
1530,420,1110,0,0,0.86,0.92,7.8,32,28,125,4,81
2846,437,1055,1354,0,0.86,0.77,11.1,28,32,32,8,43
3078,477,824,1777,0,0.94,0.84,13.0,27,25,126,11,30
364,364,0,0,0,0.98,0.8,3.0,4,5,87,2,880
4146,511,918,1875,842,0.68,0.74,10.7,6,22,22,2,0
4499,444,972,1822,1261,0.91,0.82,11.0,28,32,90,7,0
3623,472,881,1884,386,0.64,0.67,10.7,9,20,60,10,23
524,405,119,0,0,0.88,0.91,9.5,33,29,29,9,131
3705,582,809,1676,638,0.84,0.74,10.8,30,33,13,4,11
3953,587,1033,1872,461,0.82,0.88,12.8,12,18,117,19,2
3430,555,1121,1754,0,0.86,0.86,4.9,1,17,65,14,36
4332,590,1060,1821,861,0.96,0.95,7.5,27,21,37,18,0
4776,497,969,1809,1501,0.7,0.67,11.3,55,41,62,13,0
1033,427,606,0,0,0.99,0.92,7.5,34,21,66,11,106
