text,label
minute is very important to me every day.,time
Where can I find future? right now.,time
Why do people love minute? in my opinion.,time
"To be honest, Sometimes I cannot imagine my life without hour these days.",time
I often use minute in my life every day.,time
"You know, This is my tomorrow",time
This is my day,time
Where can I find minute? right now.,time
Have you ever tried future? in my opinion.,time
"Well, I really like future as usual.",time
"Honestly, Do you like future?",time
What do you think about future?,time
"Basically, Before going to sleep, I remembered day",time
"To be honest, I want to try tomorrow soon",time
"Even though I was busy, I still thought about future right now.",time
I saw yesterday yesterday as usual.,time
"Basically, Where can I find yesterday? every day.",time
"Basically, I saw month yesterday every day.",time
"Basically, I love hour",time
"Well, I really like day every day.",time
I really like month right now.,time
"To be honest, I have always been interested in clock these days.",time
"To be honest, In my opinion, future plays a big role in our life",time
"You know, Even though I was busy, I still thought about month right now.",time
"Well, People often underestimate how important month is these days.",time
People often underestimate how important yesterday is,time
"You know, While working, I realized how important night is in my opinion.",time
Where can I find month? every day.,time
"Well, Do you like month? these days.",time
Sometimes I cannot imagine my life without year as usual.,time
"Basically, Yesterday I was thinking about clock and its importance as usual.",time
"You know, I love night every day.",time
"Basically, In my opinion, minute plays a big role in our life every day.",time
"Well, calendar is very important to me for me.",time
"Actually, I want to try tomorrow soon every day.",time
"Basically, I really like day for me.",time
"Basically, Do you like hour? every day.",time
"You know, Sometimes I cannot imagine my life without month as usual.",time
"You know, Before going to sleep, I remembered future every day.",time
"Basically, Before going to sleep, I remembered month as usual.",time
"Actually, I want to try calendar soon every day.",time
"You know, I have a year right now.",time
"Well, Before going to sleep, I remembered month in my opinion.",time
"You know, I want to try yesterday soon",time
"Honestly, Even though I was busy, I still thought about year in my opinion.",time
"Well, In my opinion, day plays a big role in our life every day.",time
I really like yesterday in my opinion.,time
"Basically, Before going to sleep, I remembered month right now.",time
"Actually, Even though I was busy, I still thought about minute right now.",time
"To be honest, I saw day yesterday right now.",time
Why do people love future? every day.,time
"You know, I like clock for me.",time
"Well, I often use clock in my life right now.",time
"Well, What do you think about tomorrow? these days.",time
Where can I find year? for me.,time
"Basically, Where can I find sun? in my opinion.",nature
Have you ever tried snow? in my opinion.,nature
"Well, Do you like tree? every day.",nature
"Actually, I love mountain",nature
"Basically, I like ocean for me.",nature
"Actually, After a long day, I decided to focus on river",nature
This is my ocean these days.,nature
"Well, In my opinion, sun plays a big role in our life every day.",nature
"Basically, What do you think about grass? for me.",nature
"Basically, mountain is very important to me every day.",nature
"Basically, Even though I was busy, I still thought about sky in my opinion.",nature
"Basically, I have always been interested in snow",nature
"Honestly, I often use mountain in my life every day.",nature
"To be honest, What do you think about mountain? in my opinion.",nature
"Honestly, Yesterday I was thinking about forest and its importance",nature
"Actually, What do you think about snow?",nature
I have a tree these days.,nature
"Basically, Do you like grass?",nature
Why do people love rain? right now.,nature
"Actually, I have always been interested in forest in my opinion.",nature
"To be honest, People often underestimate how important flower is every day.",nature
"Well, Have you ever tried mountain? for me.",nature
Sometimes I cannot imagine my life without tree in my opinion.,nature
"You know, I often use sky in my life every day.",nature
"Actually, In my opinion, grass plays a big role in our life every day.",nature
